origId, sciName, taxon, year, category, code
6569,Cyornis tickelliae,bird,2016,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2016,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2012,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2009,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2008,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2004,Least Concern,LC
6573,Culicicapa ceylonensis,bird,2000,Lower Risk/least concern,LR/lc
6573,Culicicapa ceylonensis,bird,1994,Lower Risk/least concern,LR/lc
6573,Culicicapa ceylonensis,bird,1988,Lower Risk/least concern,LR/lc
6596,Luscinia svecica,bird,NA,NA,NA
6600,Luscinia brunnea,bird,NA,NA,NA
6640,Copsychus saularis,bird,2017,Least Concern,LC
6640,Copsychus saularis,bird,2016,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2018,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2016,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2012,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2009,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2008,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2004,Least Concern,LC
6647,Saxicoloides fulicatus,bird,2000,Lower Risk/least concern,LR/lc
6647,Saxicoloides fulicatus,bird,1994,Lower Risk/least concern,LR/lc
6647,Saxicoloides fulicatus,bird,1988,Lower Risk/least concern,LR/lc
6651,Phoenicurus ochruros,bird,2018,Least Concern,LC
6651,Phoenicurus ochruros,bird,2016,Least Concern,LC
6651,Phoenicurus ochruros,bird,2014,Least Concern,LC
6651,Phoenicurus ochruros,bird,2012,Least Concern,LC
6651,Phoenicurus ochruros,bird,2009,Least Concern,LC
6651,Phoenicurus ochruros,bird,2008,Least Concern,LC
6651,Phoenicurus ochruros,bird,2004,Least Concern,LC
6651,Phoenicurus ochruros,bird,2000,Lower Risk/least concern,LR/lc
6651,Phoenicurus ochruros,bird,1994,Lower Risk/least concern,LR/lc
6651,Phoenicurus ochruros,bird,1988,Lower Risk/least concern,LR/lc
6682,Saxicola torquatus,bird,2016,Least Concern,LC
6682,Saxicola torquatus,bird,2015,Least Concern,LC
6682,Saxicola torquatus,bird,2012,Least Concern,LC
6682,Saxicola torquatus,bird,2009,Least Concern,LC
6682,Saxicola torquatus,bird,2008,Least Concern,LC
6682,Saxicola torquatus,bird,2004,Least Concern,LC
6682,Saxicola torquatus,bird,2000,Lower Risk/least concern,LR/lc
6682,Saxicola torquatus,bird,1994,Lower Risk/least concern,LR/lc
6682,Saxicola torquatus,bird,1988,Lower Risk/least concern,LR/lc
6685,Saxicola caprata,bird,2016,Least Concern,LC
6685,Saxicola caprata,bird,2012,Least Concern,LC
6685,Saxicola caprata,bird,2009,Least Concern,LC
6685,Saxicola caprata,bird,2008,Least Concern,LC
6685,Saxicola caprata,bird,2004,Least Concern,LC
6685,Saxicola caprata,bird,2000,Lower Risk/least concern,LR/lc
6685,Saxicola caprata,bird,1994,Lower Risk/least concern,LR/lc
6685,Saxicola caprata,bird,1988,Lower Risk/least concern,LR/lc
6709,Oenanthe isabellina,bird,2016,Least Concern,LC
6709,Oenanthe isabellina,bird,2012,Least Concern,LC
6709,Oenanthe isabellina,bird,2009,Least Concern,LC
6709,Oenanthe isabellina,bird,2008,Least Concern,LC
6709,Oenanthe isabellina,bird,2004,Least Concern,LC
6709,Oenanthe isabellina,bird,2000,Lower Risk/least concern,LR/lc
6709,Oenanthe isabellina,bird,1994,Lower Risk/least concern,LR/lc
6709,Oenanthe isabellina,bird,1988,Lower Risk/least concern,LR/lc
6717,Cercomela fusca,bird,NA,NA,NA
6807,Sturnus malabaricus,bird,NA,NA,NA
6809,Sturnus pagodarum,bird,NA,NA,NA
6814,Sturnus roseus,bird,NA,NA,NA
6818,Sturnus contra,bird,NA,NA,NA
6823,Acridotheres tristis,bird,2017,Least Concern,LC
6823,Acridotheres tristis,bird,2016,Least Concern,LC
6823,Acridotheres tristis,bird,2012,Least Concern,LC
6823,Acridotheres tristis,bird,2009,Least Concern,LC
6823,Acridotheres tristis,bird,2008,Least Concern,LC
6823,Acridotheres tristis,bird,2004,Least Concern,LC
6823,Acridotheres tristis,bird,2000,Lower Risk/least concern,LR/lc
6823,Acridotheres tristis,bird,1994,Lower Risk/least concern,LR/lc
6823,Acridotheres tristis,bird,1988,Lower Risk/least concern,LR/lc
6824,Acridotheres ginginianus,bird,2018,Least Concern,LC
6824,Acridotheres ginginianus,bird,2016,Least Concern,LC
6824,Acridotheres ginginianus,bird,2012,Least Concern,LC
6824,Acridotheres ginginianus,bird,2009,Least Concern,LC
6824,Acridotheres ginginianus,bird,2008,Least Concern,LC
6824,Acridotheres ginginianus,bird,2004,Least Concern,LC
6824,Acridotheres ginginianus,bird,2000,Lower Risk/least concern,LR/lc
6824,Acridotheres ginginianus,bird,1994,Lower Risk/least concern,LR/lc
6824,Acridotheres ginginianus,bird,1988,Lower Risk/least concern,LR/lc
6825,Acridotheres fuscus,bird,2016,Least Concern,LC
6825,Acridotheres fuscus,bird,2012,Least Concern,LC
6825,Acridotheres fuscus,bird,2009,Least Concern,LC
6825,Acridotheres fuscus,bird,2008,Least Concern,LC
6825,Acridotheres fuscus,bird,2004,Least Concern,LC
6825,Acridotheres fuscus,bird,2000,Lower Risk/least concern,LR/lc
6825,Acridotheres fuscus,bird,1994,Lower Risk/least concern,LR/lc
6825,Acridotheres fuscus,bird,1988,Lower Risk/least concern,LR/lc
6841,Gracula religiosa,bird,2018,Least Concern,LC
6841,Gracula religiosa,bird,2016,Least Concern,LC
6883,Sitta castanea,bird,2018,Least Concern,LC
6883,Sitta castanea,bird,2016,Least Concern,LC
6898,Sitta frontalis,bird,2016,Least Concern,LC
6898,Sitta frontalis,bird,2012,Least Concern,LC
6898,Sitta frontalis,bird,2009,Least Concern,LC
6898,Sitta frontalis,bird,2008,Least Concern,LC
6898,Sitta frontalis,bird,2004,Least Concern,LC
6898,Sitta frontalis,bird,2000,Lower Risk/least concern,LR/lc
6898,Sitta frontalis,bird,1994,Lower Risk/least concern,LR/lc
6898,Sitta frontalis,bird,1988,Lower Risk/least concern,LR/lc
7053,Parus nuchalis,bird,NA,NA,NA
7054,Parus xanthogenys,bird,NA,NA,NA
7106,Riparia paludicola,bird,2016,Least Concern,LC
7112,Hirundo rupestris,bird,NA,NA,NA
7115,Hirundo concolor,bird,NA,NA,NA
7116,Hirundo rustica,bird,2019,Least Concern,LC
7116,Hirundo rustica,bird,2016,Least Concern,LC
7116,Hirundo rustica,bird,2012,Least Concern,LC
7116,Hirundo rustica,bird,2009,Least Concern,LC
7116,Hirundo rustica,bird,2008,Least Concern,LC
7116,Hirundo rustica,bird,2004,Least Concern,LC
7116,Hirundo rustica,bird,2000,Lower Risk/least concern,LR/lc
7116,Hirundo rustica,bird,1994,Lower Risk/least concern,LR/lc
7116,Hirundo rustica,bird,1988,Lower Risk/least concern,LR/lc
7121,Hirundo domicola,bird,NA,NA,NA
7124,Hirundo smithii,bird,2016,Least Concern,LC
7124,Hirundo smithii,bird,2012,Least Concern,LC
7124,Hirundo smithii,bird,2009,Least Concern,LC
7124,Hirundo smithii,bird,2008,Least Concern,LC
7124,Hirundo smithii,bird,2004,Least Concern,LC
7124,Hirundo smithii,bird,2000,Lower Risk/least concern,LR/lc
7124,Hirundo smithii,bird,1994,Lower Risk/least concern,LR/lc
7124,Hirundo smithii,bird,1988,Lower Risk/least concern,LR/lc
7147,Hirundo fluvicola,bird,NA,NA,NA
7178,Pycnonotus priocephalus,bird,NA,NA,NA
7180,Pycnonotus melanicterus,bird,NA,NA,NA
7183,Pycnonotus jocosus,bird,2016,Least Concern,LC
7183,Pycnonotus jocosus,bird,2012,Least Concern,LC
7183,Pycnonotus jocosus,bird,2009,Least Concern,LC
7183,Pycnonotus jocosus,bird,2008,Least Concern,LC
7183,Pycnonotus jocosus,bird,2004,Least Concern,LC
7183,Pycnonotus jocosus,bird,2000,Lower Risk/least concern,LR/lc
7183,Pycnonotus jocosus,bird,1994,Lower Risk/least concern,LR/lc
7183,Pycnonotus jocosus,bird,1988,Lower Risk/least concern,LR/lc
7194,Pycnonotus leucotis,bird,2018,Least Concern,LC
7194,Pycnonotus leucotis,bird,2016,Least Concern,LC
7194,Pycnonotus leucotis,bird,2012,Least Concern,LC
7194,Pycnonotus leucotis,bird,2009,Least Concern,LC
7194,Pycnonotus leucotis,bird,2008,Least Concern,LC
7194,Pycnonotus leucotis,bird,2004,Least Concern,LC
7194,Pycnonotus leucotis,bird,2000,Lower Risk/least concern,LR/lc
7194,Pycnonotus leucotis,bird,1994,Lower Risk/least concern,LR/lc
7194,Pycnonotus leucotis,bird,1988,Lower Risk/least concern,LR/lc
7196,Pycnonotus cafer,bird,2018,Least Concern,LC
7196,Pycnonotus cafer,bird,2016,Least Concern,LC
7196,Pycnonotus cafer,bird,2012,Least Concern,LC
7196,Pycnonotus cafer,bird,2009,Least Concern,LC
7196,Pycnonotus cafer,bird,2008,Least Concern,LC
7196,Pycnonotus cafer,bird,2004,Least Concern,LC
7196,Pycnonotus cafer,bird,2000,Lower Risk/least concern,LR/lc
7196,Pycnonotus cafer,bird,1994,Lower Risk/least concern,LR/lc
7196,Pycnonotus cafer,bird,1988,Lower Risk/least concern,LR/lc
7203,Pycnonotus xantholaemus,bird,2016,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,2013,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,2012,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,2008,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,2004,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,2000,Vulnerable,VU
7203,Pycnonotus xantholaemus,bird,1994,Lower Risk/near threatened,LR/nt
7203,Pycnonotus xantholaemus,bird,1988,Near Threatened,NT
7206,Pycnonotus luteolus,bird,2016,Least Concern,LC
7206,Pycnonotus luteolus,bird,2012,Least Concern,LC
7206,Pycnonotus luteolus,bird,2009,Least Concern,LC
7206,Pycnonotus luteolus,bird,2008,Least Concern,LC
7206,Pycnonotus luteolus,bird,2004,Least Concern,LC
7206,Pycnonotus luteolus,bird,2000,Lower Risk/least concern,LR/lc
7206,Pycnonotus luteolus,bird,1994,Lower Risk/least concern,LR/lc
7206,Pycnonotus luteolus,bird,1988,Lower Risk/least concern,LR/lc
7288,Iole indica,bird,NA,NA,NA
7305,Hypsipetes leucocephalus,bird,2016,Least Concern,LC
7352,Cisticola juncidis,bird,2016,Least Concern,LC
7352,Cisticola juncidis,bird,2014,Least Concern,LC
7352,Cisticola juncidis,bird,2012,Least Concern,LC
7352,Cisticola juncidis,bird,2009,Least Concern,LC
7352,Cisticola juncidis,bird,2008,Least Concern,LC
7352,Cisticola juncidis,bird,2004,Least Concern,LC
7352,Cisticola juncidis,bird,2000,Lower Risk/least concern,LR/lc
7352,Cisticola juncidis,bird,1994,Lower Risk/least concern,LR/lc
7352,Cisticola juncidis,bird,1988,Lower Risk/least concern,LR/lc
7361,Cisticola exilis,bird,2016,Least Concern,LC
7361,Cisticola exilis,bird,2012,Least Concern,LC
7361,Cisticola exilis,bird,2009,Least Concern,LC
7361,Cisticola exilis,bird,2008,Least Concern,LC
7361,Cisticola exilis,bird,2004,Least Concern,LC
7361,Cisticola exilis,bird,2000,Lower Risk/least concern,LR/lc
7361,Cisticola exilis,bird,1994,Lower Risk/least concern,LR/lc
7361,Cisticola exilis,bird,1988,Lower Risk/least concern,LR/lc
7369,Prinia buchanani,bird,2016,Least Concern,LC
7369,Prinia buchanani,bird,2012,Least Concern,LC
7369,Prinia buchanani,bird,2009,Least Concern,LC
7369,Prinia buchanani,bird,2008,Least Concern,LC
7369,Prinia buchanani,bird,2004,Least Concern,LC
7369,Prinia buchanani,bird,2000,Lower Risk/least concern,LR/lc
7369,Prinia buchanani,bird,1994,Lower Risk/least concern,LR/lc
7369,Prinia buchanani,bird,1988,Lower Risk/least concern,LR/lc
7371,Prinia hodgsonii,bird,2016,Least Concern,LC
7371,Prinia hodgsonii,bird,2012,Least Concern,LC
7371,Prinia hodgsonii,bird,2009,Least Concern,LC
7371,Prinia hodgsonii,bird,2008,Least Concern,LC
7371,Prinia hodgsonii,bird,2004,Least Concern,LC
7371,Prinia hodgsonii,bird,2000,Lower Risk/least concern,LR/lc
7371,Prinia hodgsonii,bird,1994,Lower Risk/least concern,LR/lc
7371,Prinia hodgsonii,bird,1988,Lower Risk/least concern,LR/lc
7373,Prinia sylvatica,bird,2017,Least Concern,LC
7373,Prinia sylvatica,bird,2016,Least Concern,LC
7373,Prinia sylvatica,bird,2012,Least Concern,LC
7373,Prinia sylvatica,bird,2009,Least Concern,LC
7373,Prinia sylvatica,bird,2008,Least Concern,LC
7373,Prinia sylvatica,bird,2004,Least Concern,LC
7373,Prinia sylvatica,bird,2000,Lower Risk/least concern,LR/lc
7373,Prinia sylvatica,bird,1994,Lower Risk/least concern,LR/lc
7373,Prinia sylvatica,bird,1988,Lower Risk/least concern,LR/lc
7376,Prinia socialis,bird,2016,Least Concern,LC
7376,Prinia socialis,bird,2012,Least Concern,LC
7376,Prinia socialis,bird,2009,Least Concern,LC
7376,Prinia socialis,bird,2008,Least Concern,LC
7376,Prinia socialis,bird,2004,Least Concern,LC
7376,Prinia socialis,bird,2000,Lower Risk/least concern,LR/lc
7376,Prinia socialis,bird,1994,Lower Risk/least concern,LR/lc
7376,Prinia socialis,bird,1988,Lower Risk/least concern,LR/lc
7379,Prinia inornata,bird,2016,Least Concern,LC
7379,Prinia inornata,bird,2012,Least Concern,LC
7379,Prinia inornata,bird,2009,Least Concern,LC
7379,Prinia inornata,bird,2008,Least Concern,LC
7379,Prinia inornata,bird,2004,Least Concern,LC
7379,Prinia inornata,bird,2000,Lower Risk/least concern,LR/lc
7379,Prinia inornata,bird,1994,Lower Risk/least concern,LR/lc
7379,Prinia inornata,bird,1988,Lower Risk/least concern,LR/lc
7455,Zosterops palpebrosus,bird,2019,Least Concern,LC
7589,Locustella naevia,bird,2017,Least Concern,LC
7589,Locustella naevia,bird,2016,Least Concern,LC
7589,Locustella naevia,bird,2014,Least Concern,LC
7589,Locustella naevia,bird,2012,Least Concern,LC
7589,Locustella naevia,bird,2009,Least Concern,LC
7589,Locustella naevia,bird,2008,Least Concern,LC
7589,Locustella naevia,bird,2004,Least Concern,LC
7589,Locustella naevia,bird,2000,Lower Risk/least concern,LR/lc
7589,Locustella naevia,bird,1994,Lower Risk/least concern,LR/lc
7589,Locustella naevia,bird,1988,Lower Risk/least concern,LR/lc
7601,Acrocephalus agricola,bird,2016,Least Concern,LC
7601,Acrocephalus agricola,bird,2012,Least Concern,LC
7601,Acrocephalus agricola,bird,2009,Least Concern,LC
7601,Acrocephalus agricola,bird,2008,Least Concern,LC
7601,Acrocephalus agricola,bird,2004,Least Concern,LC
7601,Acrocephalus agricola,bird,2000,Lower Risk/least concern,LR/lc
7601,Acrocephalus agricola,bird,1994,Not Recognized,NR
7601,Acrocephalus agricola,bird,1988,Not Recognized,NR
7605,Acrocephalus dumetorum,bird,2017,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2016,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2012,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2009,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2008,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2004,Least Concern,LC
7605,Acrocephalus dumetorum,bird,2000,Lower Risk/least concern,LR/lc
7605,Acrocephalus dumetorum,bird,1994,Lower Risk/least concern,LR/lc
7605,Acrocephalus dumetorum,bird,1988,Lower Risk/least concern,LR/lc
7608,Acrocephalus stentoreus,bird,2019,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2016,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2013,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2012,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2009,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2008,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2004,Least Concern,LC
7608,Acrocephalus stentoreus,bird,2000,Not Recognized,NR
7608,Acrocephalus stentoreus,bird,1994,Not Recognized,NR
7608,Acrocephalus stentoreus,bird,1988,Not Recognized,NR
7627,Acrocephalus aedon,bird,NA,NA,NA
7630,Hippolais caligata,bird,NA,NA,NA
7631,Hippolais rama,bird,NA,NA,NA
7646,Orthotomus sutorius,bird,2016,Least Concern,LC
7646,Orthotomus sutorius,bird,2012,Least Concern,LC
7646,Orthotomus sutorius,bird,2009,Least Concern,LC
7646,Orthotomus sutorius,bird,2008,Least Concern,LC
7646,Orthotomus sutorius,bird,2004,Least Concern,LC
7646,Orthotomus sutorius,bird,2000,Lower Risk/least concern,LR/lc
7646,Orthotomus sutorius,bird,1994,Lower Risk/least concern,LR/lc
7646,Orthotomus sutorius,bird,1988,Lower Risk/least concern,LR/lc
7702,Phylloscopus collybita,bird,2017,Least Concern,LC
7702,Phylloscopus collybita,bird,2016,Least Concern,LC
7709,Phylloscopus affinis,bird,2017,Least Concern,LC
7709,Phylloscopus affinis,bird,2016,Least Concern,LC
7709,Phylloscopus affinis,bird,2012,Least Concern,LC
7709,Phylloscopus affinis,bird,2009,Least Concern,LC
7709,Phylloscopus affinis,bird,2008,Least Concern,LC
7709,Phylloscopus affinis,bird,2004,Least Concern,LC
7709,Phylloscopus affinis,bird,2000,Lower Risk/least concern,LR/lc
7709,Phylloscopus affinis,bird,1994,Lower Risk/least concern,LR/lc
7709,Phylloscopus affinis,bird,1988,Lower Risk/least concern,LR/lc
7711,Phylloscopus griseolus,bird,2017,Least Concern,LC
7711,Phylloscopus griseolus,bird,2016,Least Concern,LC
7711,Phylloscopus griseolus,bird,2012,Least Concern,LC
7711,Phylloscopus griseolus,bird,2009,Least Concern,LC
7711,Phylloscopus griseolus,bird,2008,Least Concern,LC
7711,Phylloscopus griseolus,bird,2004,Least Concern,LC
7711,Phylloscopus griseolus,bird,2000,Lower Risk/least concern,LR/lc
7711,Phylloscopus griseolus,bird,1994,Lower Risk/least concern,LR/lc
7711,Phylloscopus griseolus,bird,1988,Lower Risk/least concern,LR/lc
7721,Phylloscopus trochiloides,bird,2017,Least Concern,LC
7721,Phylloscopus trochiloides,bird,2016,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2018,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2017,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2016,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2012,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2009,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2008,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2004,Least Concern,LC
7724,Phylloscopus magnirostris,bird,2000,Lower Risk/least concern,LR/lc
7724,Phylloscopus magnirostris,bird,1994,Lower Risk/least concern,LR/lc
7724,Phylloscopus magnirostris,bird,1988,Lower Risk/least concern,LR/lc
7725,Phylloscopus tytleri,bird,2019,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2016,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2012,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2008,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2004,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2002,Near Threatened,NT
7725,Phylloscopus tytleri,bird,2000,Lower Risk/least concern,LR/lc
7725,Phylloscopus tytleri,bird,1994,Lower Risk/near threatened,LR/nt
7725,Phylloscopus tytleri,bird,1988,Lower Risk/least concern,LR/lc
7726,Phylloscopus occipitalis,bird,2016,Least Concern,LC
7726,Phylloscopus occipitalis,bird,2012,Least Concern,LC
7726,Phylloscopus occipitalis,bird,2009,Least Concern,LC
7726,Phylloscopus occipitalis,bird,2008,Least Concern,LC
7726,Phylloscopus occipitalis,bird,2004,Least Concern,LC
7726,Phylloscopus occipitalis,bird,2000,Lower Risk/least concern,LR/lc
7726,Phylloscopus occipitalis,bird,1994,Lower Risk/least concern,LR/lc
7726,Phylloscopus occipitalis,bird,1988,Lower Risk/least concern,LR/lc
7773,Chaetornis striata,bird,2017,Vulnerable,VU
7773,Chaetornis striata,bird,2016,Vulnerable,VU
7773,Chaetornis striata,bird,2012,Vulnerable,VU
7773,Chaetornis striata,bird,2008,Vulnerable,VU
7773,Chaetornis striata,bird,2004,Vulnerable,VU
7773,Chaetornis striata,bird,2000,Vulnerable,VU
7773,Chaetornis striata,bird,1996,Vulnerable,VU
7773,Chaetornis striata,bird,1994,Vulnerable,VU
7773,Chaetornis striata,bird,1988,Threatened,T
7776,Schoenicola platyurus,bird,2016,Vulnerable,VU
7776,Schoenicola platyurus,bird,2012,Vulnerable,VU
7776,Schoenicola platyurus,bird,2008,Vulnerable,VU
7776,Schoenicola platyurus,bird,2004,Vulnerable,VU
7776,Schoenicola platyurus,bird,2000,Vulnerable,VU
7776,Schoenicola platyurus,bird,1994,Lower Risk/near threatened,LR/nt
7776,Schoenicola platyurus,bird,1988,Lower Risk/least concern,LR/lc
7796,Garrulax delesserti,bird,2018,Least Concern,LC
7796,Garrulax delesserti,bird,2016,Least Concern,LC
7796,Garrulax delesserti,bird,2012,Least Concern,LC
7796,Garrulax delesserti,bird,2009,Least Concern,LC
7796,Garrulax delesserti,bird,2008,Least Concern,LC
7796,Garrulax delesserti,bird,2004,Least Concern,LC
7796,Garrulax delesserti,bird,2000,Lower Risk/least concern,LR/lc
7796,Garrulax delesserti,bird,1994,Lower Risk/near threatened,LR/nt
7796,Garrulax delesserti,bird,1988,Lower Risk/least concern,LR/lc
7847,Pellorneum ruficeps,bird,2016,Least Concern,LC
7847,Pellorneum ruficeps,bird,2012,Least Concern,LC
7847,Pellorneum ruficeps,bird,2009,Least Concern,LC
7847,Pellorneum ruficeps,bird,2008,Least Concern,LC
7847,Pellorneum ruficeps,bird,2004,Least Concern,LC
7847,Pellorneum ruficeps,bird,2000,Lower Risk/least concern,LR/lc
7847,Pellorneum ruficeps,bird,1994,Lower Risk/least concern,LR/lc
7847,Pellorneum ruficeps,bird,1988,Lower Risk/least concern,LR/lc
7934,Dumetia hyperythra,bird,2017,Least Concern,LC
7934,Dumetia hyperythra,bird,2016,Least Concern,LC
7934,Dumetia hyperythra,bird,2012,Least Concern,LC
7934,Dumetia hyperythra,bird,2009,Least Concern,LC
7934,Dumetia hyperythra,bird,2008,Least Concern,LC
7934,Dumetia hyperythra,bird,2004,Least Concern,LC
7934,Dumetia hyperythra,bird,2000,Lower Risk/least concern,LR/lc
